catalog_id,official_id,domain,name,chapter,scope,type,maturity,source_package,source_entry,source_sha256,source_granularity,source_status,design_master,production_spec,runtime_asset,acceptance_asset,id,priority,source_sheet,hopa_interaction,design_board,risk_omen,soft_failure,safe_recovery_node,delivery_form,freeze_requirement
UI-040,UI-040,ui,真人棋子后果机制界面,G09,棋阵卫星,星球机制UI,未设计,PKG-UI-V2.0,星骸拾荒者_界面美术HOPA正式包_V2.0/05_总清单与封版说明/83项界面美术正式清单.csv,f8545e960a5d1c331eb51c3cd428209786846efda6a5e5736736858e53e25970,formal_catalog_entry,formal_catalog_verified,True,True,False,False,UI-040,P1,UI清单,,,,,,,
UI-041,UI-041,ui,第零步提问机制界面,G09,棋阵卫星,星球机制UI,未设计,PKG-UI-V2.0,星骸拾荒者_界面美术HOPA正式包_V2.0/05_总清单与封版说明/83项界面美术正式清单.csv,f8545e960a5d1c331eb51c3cd428209786846efda6a5e5736736858e53e25970,formal_catalog_entry,formal_catalog_verified,True,True,False,False,UI-041,P1,UI清单,,,,,,,
UI-042,UI-042,ui,翻转坐标机制界面,G09,棋阵卫星,星球机制UI,未设计,PKG-UI-V2.0,星骸拾荒者_界面美术HOPA正式包_V2.0/05_总清单与封版说明/83项界面美术正式清单.csv,f8545e960a5d1c331eb51c3cd428209786846efda6a5e5736736858e53e25970,formal_catalog_entry,formal_catalog_verified,True,True,False,False,UI-042,P1,UI清单,,,,,,,
UI-043,UI-043,ui,拒绝落子机制界面,G09,棋阵卫星,星球机制UI,未设计,PKG-UI-V2.0,星骸拾荒者_界面美术HOPA正式包_V2.0/05_总清单与封版说明/83项界面美术正式清单.csv,f8545e960a5d1c331eb51c3cd428209786846efda6a5e5736736858e53e25970,formal_catalog_entry,formal_catalog_verified,True,True,False,False,UI-043,P1,UI清单,,,,,,,
UI-044,UI-044,ui,完整样本链机制界面,G10,概率云港,星球机制UI,未设计,PKG-UI-V2.0,星骸拾荒者_界面美术HOPA正式包_V2.0/05_总清单与封版说明/83项界面美术正式清单.csv,f8545e960a5d1c331eb51c3cd428209786846efda6a5e5736736858e53e25970,formal_catalog_entry,formal_catalog_verified,True,True,False,False,UI-044,P1,UI清单,,,,,,,
UI-045,UI-045,ui,团队继续表决机制界面,G10,概率云港,星球机制UI,未设计,PKG-UI-V2.0,星骸拾荒者_界面美术HOPA正式包_V2.0/05_总清单与封版说明/83项界面美术正式清单.csv,f8545e960a5d1c331eb51c3cd428209786846efda6a5e5736736858e53e25970,formal_catalog_entry,formal_catalog_verified,True,True,False,False,UI-045,P1,UI清单,,,,,,,
UI-046,UI-046,ui,实时风险航线机制界面,G10,概率云港,星球机制UI,未设计,PKG-UI-V2.0,星骸拾荒者_界面美术HOPA正式包_V2.0/05_总清单与封版说明/83项界面美术正式清单.csv,f8545e960a5d1c331eb51c3cd428209786846efda6a5e5736736858e53e25970,formal_catalog_entry,formal_catalog_verified,True,True,False,False,UI-046,P1,UI清单,,,,,,,
UI-047,UI-047,ui,外壁维修机制界面,G10,概率云港,星球机制UI,未设计,PKG-UI-V2.0,星骸拾荒者_界面美术HOPA正式包_V2.0/05_总清单与封版说明/83项界面美术正式清单.csv,f8545e960a5d1c331eb51c3cd428209786846efda6a5e5736736858e53e25970,formal_catalog_entry,formal_catalog_verified,True,True,False,False,UI-047,P1,UI清单,,,,,,,
UI-048,UI-048,ui,三维方向切换机制界面,G11,立体工厂,星球机制UI,未设计,PKG-UI-V2.0,星骸拾荒者_界面美术HOPA正式包_V2.0/05_总清单与封版说明/83项界面美术正式清单.csv,f8545e960a5d1c331eb51c3cd428209786846efda6a5e5736736858e53e25970,formal_catalog_entry,formal_catalog_verified,True,True,False,False,UI-048,P1,UI清单,,,,,,,
UI-049,UI-049,ui,装配取舍机制界面,G11,立体工厂,星球机制UI,未设计,PKG-UI-V2.0,星骸拾荒者_界面美术HOPA正式包_V2.0/05_总清单与封版说明/83项界面美术正式清单.csv,f8545e960a5d1c331eb51c3cd428209786846efda6a5e5736736858e53e25970,formal_catalog_entry,formal_catalog_verified,True,True,False,False,UI-049,P1,UI清单,,,,,,,
UI-050,UI-050,ui,空间占用率机制界面,G11,立体工厂,星球机制UI,未设计,PKG-UI-V2.0,星骸拾荒者_界面美术HOPA正式包_V2.0/05_总清单与封版说明/83项界面美术正式清单.csv,f8545e960a5d1c331eb51c3cd428209786846efda6a5e5736736858e53e25970,formal_catalog_entry,formal_catalog_verified,True,True,False,False,UI-050,P1,UI清单,,,,,,,
UI-051,UI-051,ui,半成品飞行机制界面,G11,立体工厂,星球机制UI,未设计,PKG-UI-V2.0,星骸拾荒者_界面美术HOPA正式包_V2.0/05_总清单与封版说明/83项界面美术正式清单.csv,f8545e960a5d1c331eb51c3cd428209786846efda6a5e5736736858e53e25970,formal_catalog_entry,formal_catalog_verified,True,True,False,False,UI-051,P1,UI清单,,,,,,,
UI-052,UI-052,ui,公开缺陷清单机制界面,G12,百工星环,星球机制UI,未设计,PKG-UI-V2.0,星骸拾荒者_界面美术HOPA正式包_V2.0/05_总清单与封版说明/83项界面美术正式清单.csv,f8545e960a5d1c331eb51c3cd428209786846efda6a5e5736736858e53e25970,formal_catalog_entry,formal_catalog_verified,True,True,False,False,UI-052,P1,UI清单,,,,,,,
UI-053,UI-053,ui,六指标互相牵制机制界面,G12,百工星环,星球机制UI,未设计,PKG-UI-V2.0,星骸拾荒者_界面美术HOPA正式包_V2.0/05_总清单与封版说明/83项界面美术正式清单.csv,f8545e960a5d1c331eb51c3cd428209786846efda6a5e5736736858e53e25970,formal_catalog_entry,formal_catalog_verified,True,True,False,False,UI-053,P1,UI清单,,,,,,,
UI-054,UI-054,ui,团队维修分工机制界面,G12,百工星环,星球机制UI,未设计,PKG-UI-V2.0,星骸拾荒者_界面美术HOPA正式包_V2.0/05_总清单与封版说明/83项界面美术正式清单.csv,f8545e960a5d1c331eb51c3cd428209786846efda6a5e5736736858e53e25970,formal_catalog_entry,formal_catalog_verified,True,True,False,False,UI-054,P1,UI清单,,,,,,,
UI-055,UI-055,ui,收藏舱取舍机制界面,G12,百工星环,星球机制UI,未设计,PKG-UI-V2.0,星骸拾荒者_界面美术HOPA正式包_V2.0/05_总清单与封版说明/83项界面美术正式清单.csv,f8545e960a5d1c331eb51c3cd428209786846efda6a5e5736736858e53e25970,formal_catalog_entry,formal_catalog_verified,True,True,False,False,UI-055,P1,UI清单,,,,,,,
UI-056,UI-056,ui,记忆删除诱惑机制界面,G13,零号地球,星球机制UI,未设计,PKG-UI-V2.0,星骸拾荒者_界面美术HOPA正式包_V2.0/05_总清单与封版说明/83项界面美术正式清单.csv,f8545e960a5d1c331eb51c3cd428209786846efda6a5e5736736858e53e25970,formal_catalog_entry,formal_catalog_verified,True,True,False,False,UI-056,P1,UI清单,,,,,,,
UI-057,UI-057,ui,装备拆分协作机制界面,G13,零号地球,星球机制UI,未设计,PKG-UI-V2.0,星骸拾荒者_界面美术HOPA正式包_V2.0/05_总清单与封版说明/83项界面美术正式清单.csv,f8545e960a5d1c331eb51c3cd428209786846efda6a5e5736736858e53e25970,formal_catalog_entry,formal_catalog_verified,True,True,False,False,UI-057,P1,UI清单,,,,,,,
UI-058,UI-058,ui,多层真相复原机制界面,G13,零号地球,星球机制UI,未设计,PKG-UI-V2.0,星骸拾荒者_界面美术HOPA正式包_V2.0/05_总清单与封版说明/83项界面美术正式清单.csv,f8545e960a5d1c331eb51c3cd428209786846efda6a5e5736736858e53e25970,formal_catalog_entry,formal_catalog_verified,True,True,False,False,UI-058,P1,UI清单,,,,,,,
UI-059,UI-059,ui,结局选择机制界面,G13,零号地球,星球机制UI,未设计,PKG-UI-V2.0,星骸拾荒者_界面美术HOPA正式包_V2.0/05_总清单与封版说明/83项界面美术正式清单.csv,f8545e960a5d1c331eb51c3cd428209786846efda6a5e5736736858e53e25970,formal_catalog_entry,formal_catalog_verified,True,True,False,False,UI-059,P1,UI清单,,,,,,,
UI-060,UI-060,ui,锈环星管理员/Boss界面,G02,锈环星,Boss UI,概念草案,PKG-UI-V2.0,星骸拾荒者_界面美术HOPA正式包_V2.0/05_总清单与封版说明/83项界面美术正式清单.csv,f8545e960a5d1c331eb51c3cd428209786846efda6a5e5736736858e53e25970,formal_catalog_entry,formal_catalog_verified,True,True,False,False,UI-060,P0,UI清单,,,,,,,
UI-061,UI-061,ui,锈环星世界改变/学习结算,G02,锈环星,结算UI,概念草案,PKG-UI-V2.0,星骸拾荒者_界面美术HOPA正式包_V2.0/05_总清单与封版说明/83项界面美术正式清单.csv,f8545e960a5d1c331eb51c3cd428209786846efda6a5e5736736858e53e25970,formal_catalog_entry,formal_catalog_verified,True,True,False,False,UI-061,P0,UI清单,,,,,,,
UI-062,UI-062,ui,齿轮荒原管理员/Boss界面,G03,齿轮荒原,Boss UI,未设计,PKG-UI-V2.0,星骸拾荒者_界面美术HOPA正式包_V2.0/05_总清单与封版说明/83项界面美术正式清单.csv,f8545e960a5d1c331eb51c3cd428209786846efda6a5e5736736858e53e25970,formal_catalog_entry,formal_catalog_verified,True,True,False,False,UI-062,P1,UI清单,,,,,,,
UI-063,UI-063,ui,齿轮荒原世界改变/学习结算,G03,齿轮荒原,结算UI,未设计,PKG-UI-V2.0,星骸拾荒者_界面美术HOPA正式包_V2.0/05_总清单与封版说明/83项界面美术正式清单.csv,f8545e960a5d1c331eb51c3cd428209786846efda6a5e5736736858e53e25970,formal_catalog_entry,formal_catalog_verified,True,True,False,False,UI-063,P1,UI清单,,,,,,,
UI-064,UI-064,ui,镜面沙海管理员/Boss界面,G04,镜面沙海,Boss UI,未设计,PKG-UI-V2.0,星骸拾荒者_界面美术HOPA正式包_V2.0/05_总清单与封版说明/83项界面美术正式清单.csv,f8545e960a5d1c331eb51c3cd428209786846efda6a5e5736736858e53e25970,formal_catalog_entry,formal_catalog_verified,True,True,False,False,UI-064,P1,UI清单,,,,,,,
UI-065,UI-065,ui,镜面沙海世界改变/学习结算,G04,镜面沙海,结算UI,未设计,PKG-UI-V2.0,星骸拾荒者_界面美术HOPA正式包_V2.0/05_总清单与封版说明/83项界面美术正式清单.csv,f8545e960a5d1c331eb51c3cd428209786846efda6a5e5736736858e53e25970,formal_catalog_entry,formal_catalog_verified,True,True,False,False,UI-065,P1,UI清单,,,,,,,
UI-066,UI-066,ui,刻度冰原管理员/Boss界面,G05,刻度冰原,Boss UI,未设计,PKG-UI-V2.0,星骸拾荒者_界面美术HOPA正式包_V2.0/05_总清单与封版说明/83项界面美术正式清单.csv,f8545e960a5d1c331eb51c3cd428209786846efda6a5e5736736858e53e25970,formal_catalog_entry,formal_catalog_verified,True,True,False,False,UI-066,P1,UI清单,,,,,,,
UI-067,UI-067,ui,刻度冰原世界改变/学习结算,G05,刻度冰原,结算UI,未设计,PKG-UI-V2.0,星骸拾荒者_界面美术HOPA正式包_V2.0/05_总清单与封版说明/83项界面美术正式清单.csv,f8545e960a5d1c331eb51c3cd428209786846efda6a5e5736736858e53e25970,formal_catalog_entry,formal_catalog_verified,True,True,False,False,UI-067,P1,UI清单,,,,,,,
UI-068,UI-068,ui,分片群岛管理员/Boss界面,G06,分片群岛,Boss UI,未设计,PKG-UI-V2.0,星骸拾荒者_界面美术HOPA正式包_V2.0/05_总清单与封版说明/83项界面美术正式清单.csv,f8545e960a5d1c331eb51c3cd428209786846efda6a5e5736736858e53e25970,formal_catalog_entry,formal_catalog_verified,True,True,False,False,UI-068,P1,UI清单,,,,,,,
UI-069,UI-069,ui,分片群岛世界改变/学习结算,G06,分片群岛,结算UI,未设计,PKG-UI-V2.0,星骸拾荒者_界面美术HOPA正式包_V2.0/05_总清单与封版说明/83项界面美术正式清单.csv,f8545e960a5d1c331eb51c3cd428209786846efda6a5e5736736858e53e25970,formal_catalog_entry,formal_catalog_verified,True,True,False,False,UI-069,P1,UI清单,,,,,,,
UI-070,UI-070,ui,方格城管理员/Boss界面,G07,方格城,Boss UI,未设计,PKG-UI-V2.0,星骸拾荒者_界面美术HOPA正式包_V2.0/05_总清单与封版说明/83项界面美术正式清单.csv,f8545e960a5d1c331eb51c3cd428209786846efda6a5e5736736858e53e25970,formal_catalog_entry,formal_catalog_verified,True,True,False,False,UI-070,P1,UI清单,,,,,,,
UI-071,UI-071,ui,方格城世界改变/学习结算,G07,方格城,结算UI,未设计,PKG-UI-V2.0,星骸拾荒者_界面美术HOPA正式包_V2.0/05_总清单与封版说明/83项界面美术正式清单.csv,f8545e960a5d1c331eb51c3cd428209786846efda6a5e5736736858e53e25970,formal_catalog_entry,formal_catalog_verified,True,True,False,False,UI-071,P1,UI清单,,,,,,,
UI-072,UI-072,ui,钟摆之城管理员/Boss界面,G08,钟摆之城,Boss UI,未设计,PKG-UI-V2.0,星骸拾荒者_界面美术HOPA正式包_V2.0/05_总清单与封版说明/83项界面美术正式清单.csv,f8545e960a5d1c331eb51c3cd428209786846efda6a5e5736736858e53e25970,formal_catalog_entry,formal_catalog_verified,True,True,False,False,UI-072,P1,UI清单,,,,,,,
UI-073,UI-073,ui,钟摆之城世界改变/学习结算,G08,钟摆之城,结算UI,未设计,PKG-UI-V2.0,星骸拾荒者_界面美术HOPA正式包_V2.0/05_总清单与封版说明/83项界面美术正式清单.csv,f8545e960a5d1c331eb51c3cd428209786846efda6a5e5736736858e53e25970,formal_catalog_entry,formal_catalog_verified,True,True,False,False,UI-073,P1,UI清单,,,,,,,
UI-074,UI-074,ui,棋阵卫星管理员/Boss界面,G09,棋阵卫星,Boss UI,未设计,PKG-UI-V2.0,星骸拾荒者_界面美术HOPA正式包_V2.0/05_总清单与封版说明/83项界面美术正式清单.csv,f8545e960a5d1c331eb51c3cd428209786846efda6a5e5736736858e53e25970,formal_catalog_entry,formal_catalog_verified,True,True,False,False,UI-074,P1,UI清单,,,,,,,
UI-075,UI-075,ui,棋阵卫星世界改变/学习结算,G09,棋阵卫星,结算UI,未设计,PKG-UI-V2.0,星骸拾荒者_界面美术HOPA正式包_V2.0/05_总清单与封版说明/83项界面美术正式清单.csv,f8545e960a5d1c331eb51c3cd428209786846efda6a5e5736736858e53e25970,formal_catalog_entry,formal_catalog_verified,True,True,False,False,UI-075,P1,UI清单,,,,,,,
UI-076,UI-076,ui,概率云港管理员/Boss界面,G10,概率云港,Boss UI,未设计,PKG-UI-V2.0,星骸拾荒者_界面美术HOPA正式包_V2.0/05_总清单与封版说明/83项界面美术正式清单.csv,f8545e960a5d1c331eb51c3cd428209786846efda6a5e5736736858e53e25970,formal_catalog_entry,formal_catalog_verified,True,True,False,False,UI-076,P1,UI清单,,,,,,,
UI-077,UI-077,ui,概率云港世界改变/学习结算,G10,概率云港,结算UI,未设计,PKG-UI-V2.0,星骸拾荒者_界面美术HOPA正式包_V2.0/05_总清单与封版说明/83项界面美术正式清单.csv,f8545e960a5d1c331eb51c3cd428209786846efda6a5e5736736858e53e25970,formal_catalog_entry,formal_catalog_verified,True,True,False,False,UI-077,P1,UI清单,,,,,,,
UI-078,UI-078,ui,立体工厂管理员/Boss界面,G11,立体工厂,Boss UI,未设计,PKG-UI-V2.0,星骸拾荒者_界面美术HOPA正式包_V2.0/05_总清单与封版说明/83项界面美术正式清单.csv,f8545e960a5d1c331eb51c3cd428209786846efda6a5e5736736858e53e25970,formal_catalog_entry,formal_catalog_verified,True,True,False,False,UI-078,P1,UI清单,,,,,,,
UI-079,UI-079,ui,立体工厂世界改变/学习结算,G11,立体工厂,结算UI,未设计,PKG-UI-V2.0,星骸拾荒者_界面美术HOPA正式包_V2.0/05_总清单与封版说明/83项界面美术正式清单.csv,f8545e960a5d1c331eb51c3cd428209786846efda6a5e5736736858e53e25970,formal_catalog_entry,formal_catalog_verified,True,True,False,False,UI-079,P1,UI清单,,,,,,,
UI-080,UI-080,ui,百工星环管理员/Boss界面,G12,百工星环,Boss UI,未设计,PKG-UI-V2.0,星骸拾荒者_界面美术HOPA正式包_V2.0/05_总清单与封版说明/83项界面美术正式清单.csv,f8545e960a5d1c331eb51c3cd428209786846efda6a5e5736736858e53e25970,formal_catalog_entry,formal_catalog_verified,True,True,False,False,UI-080,P1,UI清单,,,,,,,
UI-081,UI-081,ui,百工星环世界改变/学习结算,G12,百工星环,结算UI,未设计,PKG-UI-V2.0,星骸拾荒者_界面美术HOPA正式包_V2.0/05_总清单与封版说明/83项界面美术正式清单.csv,f8545e960a5d1c331eb51c3cd428209786846efda6a5e5736736858e53e25970,formal_catalog_entry,formal_catalog_verified,True,True,False,False,UI-081,P1,UI清单,,,,,,,
UI-082,UI-082,ui,零号地球管理员/Boss界面,G13,零号地球,Boss UI,未设计,PKG-UI-V2.0,星骸拾荒者_界面美术HOPA正式包_V2.0/05_总清单与封版说明/83项界面美术正式清单.csv,f8545e960a5d1c331eb51c3cd428209786846efda6a5e5736736858e53e25970,formal_catalog_entry,formal_catalog_verified,True,True,False,False,UI-082,P1,UI清单,,,,,,,
UI-083,UI-083,ui,零号地球世界改变/学习结算,G13,零号地球,结算UI,未设计,PKG-UI-V2.0,星骸拾荒者_界面美术HOPA正式包_V2.0/05_总清单与封版说明/83项界面美术正式清单.csv,f8545e960a5d1c331eb51c3cd428209786846efda6a5e5736736858e53e25970,formal_catalog_entry,formal_catalog_verified,True,True,False,False,UI-083,P1,UI清单,,,,,,,
FX-001,FX-001,fx,星宇,GLOBAL,核心角色,core_ability,已确认冻结,PKG-FX-V2.0,星骸拾荒者_技能与装备效果HOPA正式包_V2.0/05_总清单与封版说明/41项技能与装备效果正式清单.csv,2b425fbc769b19f166c51aec5f83307ac3c2f617a29b23277d22d048b90b0fc0,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,FX-001,,,瞬移,星骸拾荒者_技能与装备效果HOPA正式包_V2.0/01_FX-A核心能力/FX-A_六项核心能力HOPA交互效果设计/FX-001_星宇_瞬移_HOPA交互流程.png,,,,,
FX-002,FX-002,fx,星宇,GLOBAL,核心角色,core_ability,已确认冻结,PKG-FX-V2.0,星骸拾荒者_技能与装备效果HOPA正式包_V2.0/05_总清单与封版说明/41项技能与装备效果正式清单.csv,2b425fbc769b19f166c51aec5f83307ac3c2f617a29b23277d22d048b90b0fc0,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,FX-002,,,缩小,星骸拾荒者_技能与装备效果HOPA正式包_V2.0/01_FX-A核心能力/FX-A_六项核心能力HOPA交互效果设计/FX-002_星宇_缩小_HOPA交互流程.png,,,,,
FX-003,FX-003,fx,星宇,GLOBAL,核心角色,core_ability,已确认冻结,PKG-FX-V2.0,星骸拾荒者_技能与装备效果HOPA正式包_V2.0/05_总清单与封版说明/41项技能与装备效果正式清单.csv,2b425fbc769b19f166c51aec5f83307ac3c2f617a29b23277d22d048b90b0fc0,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,FX-003,,,复制体,星骸拾荒者_技能与装备效果HOPA正式包_V2.0/01_FX-A核心能力/FX-A_六项核心能力HOPA交互效果设计/FX-003_星宇_复制体_HOPA交互流程.png,,,,,
FX-004,FX-004,fx,七码,GLOBAL,核心角色,core_ability,已确认冻结,PKG-FX-V2.0,星骸拾荒者_技能与装备效果HOPA正式包_V2.0/05_总清单与封版说明/41项技能与装备效果正式清单.csv,2b425fbc769b19f166c51aec5f83307ac3c2f617a29b23277d22d048b90b0fc0,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,FX-004,,,搜寻,星骸拾荒者_技能与装备效果HOPA正式包_V2.0/01_FX-A核心能力/FX-A_六项核心能力HOPA交互效果设计/FX-004_七码_搜寻_HOPA交互流程.png,,,,,
FX-005,FX-005,fx,七码,GLOBAL,核心角色,core_ability,已确认冻结,PKG-FX-V2.0,星骸拾荒者_技能与装备效果HOPA正式包_V2.0/05_总清单与封版说明/41项技能与装备效果正式清单.csv,2b425fbc769b19f166c51aec5f83307ac3c2f617a29b23277d22d048b90b0fc0,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,FX-005,,,分析,星骸拾荒者_技能与装备效果HOPA正式包_V2.0/01_FX-A核心能力/FX-A_六项核心能力HOPA交互效果设计/FX-005_七码_分析_HOPA交互流程.png,,,,,
FX-006,FX-006,fx,七码,GLOBAL,核心角色,core_ability,已确认冻结,PKG-FX-V2.0,星骸拾荒者_技能与装备效果HOPA正式包_V2.0/05_总清单与封版说明/41项技能与装备效果正式清单.csv,2b425fbc769b19f166c51aec5f83307ac3c2f617a29b23277d22d048b90b0fc0,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,FX-006,,,寻路,星骸拾荒者_技能与装备效果HOPA正式包_V2.0/01_FX-A核心能力/FX-A_六项核心能力HOPA交互效果设计/FX-006_七码_寻路_HOPA交互流程.png,,,,,
FX-007,FX-007,fx,磁力手套,G02,G02 锈环星,equipment_effect,已确认冻结,PKG-FX-V2.0,星骸拾荒者_技能与装备效果HOPA正式包_V2.0/05_总清单与封版说明/41项技能与装备效果正式清单.csv,2b425fbc769b19f166c51aec5f83307ac3c2f617a29b23277d22d048b90b0fc0,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,FX-007,,,磁力吸附与极性切换,星骸拾荒者_技能与装备效果HOPA正式包_V2.0/02_FX-B_G02-G05/FX-B装备效果设计_总览.png,,,,,
FX-008,FX-008,fx,均分齿轮背包,G03,G03 齿轮荒原,equipment_effect,已确认冻结,PKG-FX-V2.0,星骸拾荒者_技能与装备效果HOPA正式包_V2.0/05_总清单与封版说明/41项技能与装备效果正式清单.csv,2b425fbc769b19f166c51aec5f83307ac3c2f617a29b23277d22d048b90b0fc0,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,FX-008,,,多舱负载均分,星骸拾荒者_技能与装备效果HOPA正式包_V2.0/02_FX-B_G02-G05/FX-B装备效果设计_总览.png,,,,,
FX-009,FX-009,fx,订单伪写器,G03,G03 齿轮荒原,equipment_effect,已确认冻结,PKG-FX-V2.0,星骸拾荒者_技能与装备效果HOPA正式包_V2.0/05_总清单与封版说明/41项技能与装备效果正式清单.csv,2b425fbc769b19f166c51aec5f83307ac3c2f617a29b23277d22d048b90b0fc0,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,FX-009,,,原始记录与改写层辨伪,星骸拾荒者_技能与装备效果HOPA正式包_V2.0/02_FX-B_G02-G05/FX-B装备效果设计_总览.png,,,,,
FX-010,FX-010,fx,干扰需求环,G03,G03 齿轮荒原,equipment_effect,已确认冻结,PKG-FX-V2.0,星骸拾荒者_技能与装备效果HOPA正式包_V2.0/05_总清单与封版说明/41项技能与装备效果正式清单.csv,2b425fbc769b19f166c51aec5f83307ac3c2f617a29b23277d22d048b90b0fc0,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,FX-010,,,虚假需求广播隔离,星骸拾荒者_技能与装备效果HOPA正式包_V2.0/02_FX-B_G02-G05/FX-B装备效果设计_总览.png,,,,,
FX-011,FX-011,fx,棱镜扫描镜,G04,G04 镜面沙海,equipment_effect,已确认冻结,PKG-FX-V2.0,星骸拾荒者_技能与装备效果HOPA正式包_V2.0/05_总清单与封版说明/41项技能与装备效果正式清单.csv,2b425fbc769b19f166c51aec5f83307ac3c2f617a29b23277d22d048b90b0fc0,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,FX-011,,,真实、倒影与折射三层分离,星骸拾荒者_技能与装备效果HOPA正式包_V2.0/02_FX-B_G02-G05/FX-B装备效果设计_总览.png,,,,,
FX-012,FX-012,fx,镜像披风,G04,G04 镜面沙海,equipment_effect,已确认冻结,PKG-FX-V2.0,星骸拾荒者_技能与装备效果HOPA正式包_V2.0/05_总清单与封版说明/41项技能与装备效果正式清单.csv,2b425fbc769b19f166c51aec5f83307ac3c2f617a29b23277d22d048b90b0fc0,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,FX-012,,,反射路径转向与隐藏区域显现,星骸拾荒者_技能与装备效果HOPA正式包_V2.0/02_FX-B_G02-G05/FX-B装备效果设计_总览.png,,,,,
FX-013,FX-013,fx,记忆铆钉,G04,G04 镜面沙海,equipment_effect,已确认冻结,PKG-FX-V2.0,星骸拾荒者_技能与装备效果HOPA正式包_V2.0/05_总清单与封版说明/41项技能与装备效果正式清单.csv,2b425fbc769b19f166c51aec5f83307ac3c2f617a29b23277d22d048b90b0fc0,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,FX-013,,,证据固定与跨场景记忆保存,星骸拾荒者_技能与装备效果HOPA正式包_V2.0/02_FX-B_G02-G05/FX-B装备效果设计_总览.png,,,,,
FX-014,FX-014,fx,激光卷尺,G05,G05 刻度冰原,equipment_effect,已确认冻结,PKG-FX-V2.0,星骸拾荒者_技能与装备效果HOPA正式包_V2.0/05_总清单与封版说明/41项技能与装备效果正式清单.csv,2b425fbc769b19f166c51aec5f83307ac3c2f617a29b23277d22d048b90b0fc0,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,FX-014,,,端点选择、单位判断与误差测量,星骸拾荒者_技能与装备效果HOPA正式包_V2.0/02_FX-B_G02-G05/FX-B装备效果设计_总览.png,,,,,
FX-015,FX-015,fx,冰面抓地靴,G05,G05 刻度冰原,equipment_effect,已确认冻结,PKG-FX-V2.0,星骸拾荒者_技能与装备效果HOPA正式包_V2.0/05_总清单与封版说明/41项技能与装备效果正式清单.csv,2b425fbc769b19f166c51aec5f83307ac3c2f617a29b23277d22d048b90b0fc0,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,FX-015,,,压力分配与安全路线,星骸拾荒者_技能与装备效果HOPA正式包_V2.0/02_FX-B_G02-G05/FX-B装备效果设计_总览.png,,,,,
FX-016,FX-016,fx,伸缩桥轨,G05,G05 刻度冰原,equipment_effect,已确认冻结,PKG-FX-V2.0,星骸拾荒者_技能与装备效果HOPA正式包_V2.0/05_总清单与封版说明/41项技能与装备效果正式清单.csv,2b425fbc769b19f166c51aec5f83307ac3c2f617a29b23277d22d048b90b0fc0,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,FX-016,,,长度匹配、桥节装配与锁定,星骸拾荒者_技能与装备效果HOPA正式包_V2.0/02_FX-B_G02-G05/FX-B装备效果设计_总览.png,,,,,
FX-017,FX-017,fx,分数切割器,G06,G06 分片群岛,equipment_effect,已确认冻结,PKG-FX-V2.0,星骸拾荒者_技能与装备效果HOPA正式包_V2.0/05_总清单与封版说明/41项技能与装备效果正式清单.csv,2b425fbc769b19f166c51aec5f83307ac3c2f617a29b23277d22d048b90b0fc0,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,FX-017,,,比例刻度切分与余料追踪,星骸拾荒者_技能与装备效果HOPA正式包_V2.0/03_FX-C_G06-G09/01_FX-C详细视觉设计板/FX-017_分数切割器_HOPA装备效果设计板.png,,,,,
FX-018,FX-018,fx,能源调配罐,G06,G06 分片群岛,equipment_effect,已确认冻结,PKG-FX-V2.0,星骸拾荒者_技能与装备效果HOPA正式包_V2.0/05_总清单与封版说明/41项技能与装备效果正式清单.csv,2b425fbc769b19f166c51aec5f83307ac3c2f617a29b23277d22d048b90b0fc0,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,FX-018,,,多仓比例注入与安全余量,星骸拾荒者_技能与装备效果HOPA正式包_V2.0/03_FX-C_G06-G09/01_FX-C详细视觉设计板/FX-018_能源调配罐_HOPA装备效果设计板.png,,,,,
